Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
44,"I wanted to explain, but I had business in Carson City. It's Michael's request for your safety. We'll get anything you need. -So I'm supposed to stay in my house? -No, within the compound will be fine. -We were going to New England. -That's off. -Am I a prisoner? -That's not how we see it, Kay. Come on, kids. We're going back to the house. Joe. Cuba, Cuba! Most respected gentlemen. Welcome to Havana. I want to thank this distinguished group of American industrialists for continuing to work with Cuba for the greatest period of prosperity",42.7,96,I wanted to explain but I had business in It is 's request for your safety We will get anything you need I am supposed to stay in my house within compound will be fine -We were going to -That is off -Am I prisoner -That is not how we see it Come on kids We are going back to house Most respected gentlemen Welcome to I want to thank distinguished group of American industrialists for continuing to work with for greatest period of prosperity,gratitude
45,"in her entire history. Mr. William Shaw, representing the General Fruit Company. Messrs. Corngold and Dant, of United Telephone and Telegraph Company. Mr. Petty, Regional Vice President of the Pan American Mining Corporation. Mr. Robert Allen of South American Sugar. Mr. Michael Corleone of Nevada, representing our associates in tourism and leisure activities. And my old friend and associate from Florida, Mr. Hyman Roth. I would like to thank United Telephone and Telegraph for their Christmas gift.",38.4,77,in her entire history representing and of and of of of representing our associates in tourism and leisure activities And my old friend and associate from I would like to thank and for their gift,gratitude
46,"A solid gold telephone. Perhaps you gentlemen would like to look at it. -Mr. President? -Yes? Could you discuss the rebel activity and what this can mean to our businesses? -Of course. -Heavy stuff. I assure you that, although the rebels have started a campaign in Las Villas, my staff indicates, with assurance, that we'll drive them out of Santa Clara before the New Year. I want to put you all at ease. We will tolerate no guerrillas in the casinos or the swimming pools. He said that they're making an arrest, and in a few minutes he'll let us through. Johnny...",40.2,102,solid gold telephone Perhaps you gentlemen would like to look at it -Mr Could you discuss rebel activity and what this can mean to our businesses course stuff I assure you that although rebels have started campaign in my staff indicates with assurance that we will drive them out of before I want to put you all at ease We will tolerate guerrillas in casinos or swimming pools He said that they are making arrest and in few minutes he will let us through,neutral
47,"It's nothing. Just some lousy bandits. The police are cleaning them up. Viva Fidel! I hope my age is correct. I'm always accurate about my age. Make sure that everybody sees the cake before we cut it. I'm very pleased you're all able to come from such distances to be with me today. When a man comes to this point in his life, he wants to turn over the things he's been blessed with. Turn them over to friends, as a reward for the friends he's had and to make sure that everything goes well after he's gone. -Not for years. -Hear, hear! We'll see. The doctors would disagree, but what do they know?",44.5,114,It is nothing Just lousy bandits police are cleaning them up I hope my age is correct I am always accurate about my age Make sure that everybody sees cake before we cut it I am very pleased you are all able to come from such distances to be with me today When man comes to point in his life he wants to turn over things he is been blessed with Turn them over to friends as reward for friends he is had and to make sure that everything goes well after he is gone for years -Hear hear We will see doctors would disagree but what do they know,optimism
48,"These are wonderful things that we've achieved in Havana and there's no limit to where we can go from here. This kind of government knows how to help business, to encourage it. The hotels here are bigger and swankier than any of the joints in Vegas. We can thank our friends in the Cuban government which has put up half the cash with the Teamsters, on a dollar for dollar basis and has relaxed restrictions on imports. What I'm saying is that we have now what we have always needed... Real partnership with a government. Smaller piece. You all know Michael Corleone and we all remember his father. At the time of my retirement, or death,",47.5,116,These are wonderful things that we have achieved in and there is limit to where we can go from here kind of government knows how to help business to encourage it hotels here are bigger and swankier than any of joints in We can thank our friends in Cuban government which has put up cash with on dollar for dollar basis and has relaxed restrictions on imports What I am saying is that we have now what we have always needed Real partnership with government Smaller piece You all know and we all remember his father At time of my retirement or death,admiration
49,"I turn over all my interests in the Havana operation to his control. But, all of you will share. The Nacionale will go to the Lakeville Road Boys, the Capri to the Corleone family, the Sevilla Biltmore also, but Eddie Levine will bring in the Pennino brothers, Dino and Eddie, for a piece and to handle the casino operations. We've saved a piece for some friends in Nevada to make sure that things go smoothly back home. I want all of you to enjoy your cake. So, enjoy! -Happy birthday! -L'chaim! I saw an interesting thing happen today.",45.29999999999999,98,I turn over my interests in operation to his control But all of you will share will go to to family also but will bring in brothers and for piece and to handle casino operations We have saved piece for friends in to make sure that things go smoothly back home I want all of you to enjoy your cake So enjoy -Happy birthday -L'chaim I saw interesting thing happen today,joy
50,"A rebel was being arrested by the military police. Rather than be taken alive, he exploded a grenade he had in his jacket. He killed himself and took a captain of the command with him. -Those rebels are lunatics. -Maybe so. But it occurred to me, that the soldiers are paid to fight, the rebels aren't. -What does that tell you? -They can win. This country has had rebels for 50 years. It's in their blood. I know, I've been coming here since the Twenties. We were running molasses from Havana when you were a baby. The trucks were owned by your father. Michael. I'd rather we talked about this when we're alone. The two million never got to the island.",46.50000000000001,121,rebel was being arrested by military police Rather than be taken alive he exploded grenade he had in his jacket He killed himself and took captain of command with him rebels are lunatics -Maybe so But it occurred to me that soldiers are paid to fight rebels are not -What does that tell you -They can win country has had rebels for years It is in their blood I know I have been coming here since We were running molasses from when you were baby trucks were owned by your father I would rather we talked about this when we are alone never got to island,realization
51,"It mustn't be known that you held back the money because you worried about the rebels. Sit down, Michael. Sit down. If I could only live to see it, to be there with you. What I wouldn't give for 20 more years. Here we are, protected. Free to make our profits without Kefauver, the goddamn Justice Department and the FBI. 90 miles away, in partnership with a friendly government. 90 miles. It's nothing. Just one small step for a man looking to be President of the United States and having the cash to make it possible. Michael, we're bigger than U.S. Steel.",43.99999999999999,102,It must not be known that you held back money because you worried about rebels Sit down Sit down If I could only live to see it to be there with you What I would not give for more years Here we are protected Free to make our profits without and miles away in partnership with friendly government miles It is nothing Just small step for man looking to be of and having cash to make it possible we are bigger than,neutral
52,"Mikey, how are you? Okay? -Hi! Freddy Corleone. -Mio frati. Jesus Christ, what a trip! I thought, ""What if somebody knows what I've got in here"". Can you imagine that? Two million dollars on the seat next to me. -Excuse me. -It's okay. You want to count it? What's going on? I'm totally in the dark. The family is making an investment in Havana. This is a gift for the President. That's great! Havana's great. It's my kind of town. -Anybody I know in Havana? -Don't know. Hyman Roth, Johnny Ola? No. I've never met them.",43.60000000000001,96,how are you Okay -Hi what trip I thought What if somebody knows what I have got in here Can you imagine that dollars on seat next to me -Excuse me is okay You want to count it What is going on I am totally in dark family is making investment in This is gift for That is great 's great It is my kind of town -Anybody I know in not know No I have never met them,admiration
53,"Listen, Mikey, I'm kind of... Kind of nervous from the trip. Can I get a drink or something? I thought maybe we'd go out together. I know a place where we can spend some time together. Sometimes I think I should have married a woman like you did. Like Kay. Have kids. Have a family. For once in my life, be more like Pop. It's not easy to be a son, Fredo. It's not easy. Mama used to say, ""You don't belong to me. "" ""You were left on the doorstep by gypsies. "" Sometimes I think it's true. You're no gypsy, Fredo.",43.00000000000001,103,Listen I am kind of Kind of nervous from trip Can I get drink or something I thought maybe we would go out together I know place where we can spend time together Sometimes I think I should have married woman like you did Like Have kids Have family For once in my life be more like Pop It is not easy to be son It is not easy used to say You do not belong to me You were left on doorstep by gypsies Sometimes I think it is true You are gypsy,nervousness
54,"Mikey, I was mad at you. Why didn't we spend time like this before? You want a drink, right? Waiter! Por favor... -How do you say Banana Daiquiri? -Banana Daiquiri. -That's it? -That's it. Uno Banana Daiquiri and a club soda. Senator Geary flies in from Washington tomorrow with some government people. I want you to show them a good time in Havana. -That's my specialty, right? -Can I trust you with something? Of course, Mike.",37.800000000000004,76,I was mad at you Why did not we spend time like this before You want drink right Waiter Por favor do you say -That is it -That is it and club soda flies in from tomorrow with government people I want you to show them good time in -That is my specialty right I trust you with something Of course,anger
55,"Later in the evening we're all invited to the Presidential Palace to bring in the New Year. After it's over they'll take me home in a military car, alone. For my protection. Before I reach my hotel, I'll be assassinated. -Who? -Roth. It was Roth who tried to kill me in my home. It was Roth all along. He acts like I'm his son, his successor. But he thinks he'll live forever and wants me out. -How can I help? -Just go along, as if you know nothing. -I've already made my move. -What move? Hyman Roth won't see the New Year.",41.699999999999996,102,Later in evening we are all invited to to bring in After it is over they will take me home in military car alone For my protection Before I reach my hotel I will be assassinated -Who -Roth It was who tried to kill me in my home It was all along He acts like I am his son his successor But he thinks he will live forever and wants me out -How can I help go along as if you know nothing have already made my move -What move will not see,fear
56,"You're to take it easy, he'll be back tomorrow. Fly in my own doctor from Miami. I don't trust a doctor who can't speak English. -Gracias, señor. -Buenas noches. -Honey, go to the casino. -If you're feeling better. Feel fine. -Play the bingo game. -Okay. Nice to see you, Mr. Paul. My sixth sense tells me Fredo brought a bag full of money. Where is it? -You're pulling out? -Just want to... Just want to wait. -How do you feel? -Terrible. I'd give four million to be able to take a painless piss. -Who had Frank Pentangeli killed? -The Rosato brothers. I know, but who gave the go-ahead?",48.7,108,You are to take it easy he will be back tomorrow Fly in my own doctor from I do not trust doctor who can not speak go to casino you are feeling better Feel fine -Play bingo game -Okay Nice to see you My sixth sense tells me brought bag full of money Where is it are pulling out want to Just want to wait -How do you feel -Terrible I would give to be able to take painless piss -Who had killed brothers I know but who gave go ahead,caring
57,"I know I didn't. There was this kid I grew up with. He was younger than me. Sort of looked up to me, you know. We did our first work together. Worked our way out of the street. Things were good. During Prohibition we ran molasses into Canada. Made a fortune. Your father, too. As much as anyone, I loved him and trusted him. Later on he had an idea to build a city out of a desert stop-over for G. I.s going to the West Coast. That kid's name was Moe Greene and the city he invented was Las Vegas. This was a great man. A man of vision and guts.",52.6,112,I know I did not There was kid I grew up with He was younger than me Sort of looked up to me you know We did our first work together Worked our way out of street Things were good During Prohibition we ran molasses into Made fortune Your father too As much as anyone I loved him and trusted him Later on he had idea to build city out of desert stop over for going to kid 's name was and city he invented was This was great man man of vision and guts,admiration
58,"And there isn't even a plaque, signpost or statue of him in that town. Someone put a bullet through his eye. No one knows who gave the order. When I heard it, I wasn't angry. I knew Moe, I knew he was headstrong. Talking loud, saying stupid things. So when he turned up dead, I let it go. And I said to myself, ""This is the business we've chosen. "" I didn't ask who gave the order, because it had nothing to do with business. That two million in a bag in your room... I'm going in to take a nap. When I wake, if the money is on the table, I know I have a partner.",54.3,117,And there is not even plaque signpost or statue of him in town Someone put bullet through his eye one knows who gave order When I heard it I was not angry I knew I knew he was Talking loud saying stupid things So when he turned up dead I let it go And I said to myself This is business we have chosen I did not ask who gave order because it had nothing to do with business in bag in your room I am going in to take nap When I wake if money is on table I know I have partner,neutral
59,"If it isn't, I know I don't. Does everybody know everybody? You know Senator Geary. Good to see you, Mike. I'm glad we spend this time together. Senator Payton from Florida... Judge DeMalco from New York... Senator Ream from Maryland... Fred Corngold from UTT. -That Fred does a mean cha-cha-cha! -He does? Gentlemen, it's refill time! You might try some of the local drinks. Cuba Libre, Piña Colada... I think I'll try one of those redheaded Yolandas. -That you got! Con gusto... -Johnny! You don't know my brother Fredo. Johnny Ola, Fredo.",43.099999999999994,92,If it is not I know I do not Does everybody know everybody You know Good to see you I am glad we spend time together from from from from does mean cha cha cha does Gentlemen it is refill time You might try some of local drinks I think I will try of those redheaded -That you got -Johnny You do not know my brother,joy
60,"-We never met. Johnny Ola. -Pleasure. Gentlemen, to a night in Havana! -Happy New Year! -Happy New Year! -Feliz Año Nuevo! -Happy New Year. -Hey, Freddy, why are we standing? -Everybody stands. -It's worth it. You won't believe this. -I don't believe it already. -50 dollars, right? -You've got a bet, mister. That's Superman. Did I tell you or did I tell you? -I don't believe it! -It's got to be fake. It's real. That's why he's called Superman. Hey, Freddy, where did you find this place? Johnny Ola brought me here. I didn't believe it, but seeing is believing!",40.599999999999994,100,never met Gentlemen to night in -Happy -Happy -Feliz -Happy why are we standing stands is worth it You will not believe this -I do not believe it already dollars right have got bet That is Did I tell you or did I tell you -I do not believe it is got to be fake It is real That is why he is called Hey where did you find place brought me here I did not believe it but seeing is believing,joy
61,"-I see it, but still don't believe it! -50 bucks, Pat. Roth won't go here, but Johnny knows these places! -Watch, he'll break a cracker with it. -I want to see him break a brick! Relax, we're taking you to the hospital. ...and you'll continue to get those. I don't believe that President Eisenhower would ever pull out of Cuba as we have over one billion dollars invested in this country. The American public believe in non-intervention... Fredo! Where are you going? I'm getting a real drink, because I can't... What kept Mr. Roth? I understood he was coming. Reeves, what's the protocol? How long should we stay? I think a half hour ought to do it. Just long enough to bring in the New Year.",48.00000000000001,126,-I see it but still do not believe it bucks will not go here but knows places he will break cracker with it want to see him break brick Relax we are taking you to hospital and you will continue to get those I do not believe that would ever pull out of as we have over dollars invested in country American public believe in non - intervention Where are you going I am getting real drink because I can not What kept I understood he was coming Reeves what is protocol How long should we stay I think half hour ought to do it Just long enough to bring in,curiosity
62,"It's New Year's Eve. Come on, just for a minute. There's a plane waiting to take us to Miami in an hour. Don't make a big thing about it. I know it was you, Fredo. You broke my heart. You broke my heart! Due to serious setbacks to our troops in Guantanamo and Santiago... ...my position in Cuba is untenable. I am resigning from office to avoid further bloodshed. And I shall leave the city immediately. I wish all of you good luck. Salud! Viva la revolución! Viva Fidel! Fredo!",41.099999999999994,90,It is 's Come on just for minute There is plane waiting to take us to in hour Do not make big thing about it I know it was you You broke my heart You broke my heart Due to serious setbacks to our troops in and my position in is untenable I am resigning from office to avoid further bloodshed And I shall leave city immediately I wish all of you good luck Salud revolución,caring
63,"Come on. Come with me. It's the only way out of here tonight. Roth is dead. Fredo, come with me! You're still my brother. Fredo! I'm Pat Geary, United States Senator. Fidel! Fidel! Fidel! Al. Get me a wet towel. Does Kay know I'm back? My boy? Did you get him something for Christmas? -I took care of it. -What was it, so I'll know. It was a little car with an electric motor that he can ride in. It's nice. Thank you, Al. Fellows, could you step outside for a minute?",40.300000000000004,92,Come on Come with me It is only way out of here tonight is dead come with me You are still my brother I am Get me wet towel Does know I am back My boy Did you get him something for took care of it was it so I will know It was little car with electric motor that he can ride in It is nice Thank you could you step outside for minute,gratitude
64,"Where's my brother? Roth got out on a private boat. He's in a hospital in Miami. He had a stroke, but recovered okay. Your bodyguard is dead. I asked about Fredo. I think he got out. He must be somewhere in New York. All right. I want you to get in touch with him. I know he's scared. Tell him everything is all right. Tell him I know Roth misled him. That he didn't know they would try to kill me. -They can come in now. -There was something else. What? What? Come on. Kay had a miscarriage.",36.999999999999986,98,Where is my brother got out on private boat He is in hospital in He had stroke but recovered okay Your bodyguard is dead I asked about I think he got out He must be somewhere in All right I want you to get in touch with him I know he is scared Tell him everything is all right Tell him I know misled him That he did not know they would try to kill me -They can come in now was something else What What Come on had miscarriage,curiosity
65,"-Was it a boy? -At three and a half months... Can't you give me a straight answer? Was it a boy? I really don't know. Poor little Fredo, he's got pneumonia. Young man, I hear you and your friends are stealing goods. But you don't even send a dress to my house. No respect! You know I've got three daughters. This is my neighborhood. You and your friends should show me some respect. You should let me wet my beak a little. I hear you and your friends cleared $600 each. Give me $200 each, for your own protection. And I'll forget the insult. You young punks have to learn to respect a man like me!",42.5,116,it boy and half months Can not you give me straight answer Was it boy I really do not know Poor little he is got pneumonia Young man I hear you and your friends are stealing goods But you do not even send dress to my house respect You know I have got daughters This is my neighborhood You and your friends should show me respect You should let me wet my beak little I hear you and your friends cleared each Give me each for your own protection And I will forget insult You young punks have to learn to respect man like me,anger
66,"Otherwise the cops will come to your house. And your family will be ruined. Of course if I'm wrong about how much you stole - I'll take a little less. And by less, I only mean - a hundred bucks less. Now don't refuse me. Understand, paisan? I understand. My friends and I share all the money. So first, I have to talk to them. Tell your friends I don't want a lot. Just enough to wet my beak. Don't be afraid to tell them! 600 bucks... Suppose we don't pay? You know his gang, Tessio. Real animals.",38.0,98,Otherwise cops will come to your house And your family will be ruined Of course if I am wrong about how much you stole I will take little less And by less I only mean bucks less Now do not refuse me I understand My friends and I share money So first I have to talk to them Tell your friends I do not want lot Just enough to wet my beak Do not be afraid to tell them bucks Suppose we do not pay You know his gang Real animals,neutral
67,"Maranzalla himself let Fanucci work this neighborhood. He's got connections with the cops, too. We have to pay him. $200 each...everybody agreed? Why do we have to pay him? Vito, leave this to us. He's one person, we're three. He's got guns, we've got guns. Why should we give him the money we sweated for? This is his neighborhood! I know two bookies who don't give anything to Fanucci. Who? Joe The Greek and Frank Pignattaro. They don't pay Fanucci.",34.7,80,himself let work neighborhood He is got connections with cops too We have to pay him each everybody agreed Why do we have to pay him leave this to us He is person we are He is got guns we have got guns Why should we give him money we sweated for This is his neighborhood I know bookies who do not give anything to Who and They do not pay,neutral
68,"If they don't pay Fanucci, then somebody else collects for Maranzalla! We'll all be better off if we pay him. Don't worry. Now what I say stays in this room. If you both like, why not give me $50 each to pay Fanucci? I guarantee he'll accept what I give him. If Fanucci says $200... ...he means it, Vito! I'll reason with him. Leave everything to me. I'll take care of everything. I never lie to my friends. Tomorrow you both go talk to Fanucci. He'll ask for the money.",38.0,90,If they do not pay then somebody else collects for We will all be better off if we pay him Do not worry Now what I say stays in room If you both like why not give me each to pay I guarantee he will accept what I give him If says he means it I will reason with him Leave everything to me I will take care of everything I never lie to my friends Tomorrow you both go talk to He will ask for money,neutral
69,"Tell him you'll pay whatever he wants. Don't argue with him. Then I'll go and get him to agree. Don't argue with him, since he's so tough. How can you get him to take less? That's my business. Just remember that I did you a favor. Is it a deal? Yes. His family's out of the house. Fanucci's alone in the cafe. Vito, here's my 50 dollars. Buona fortuna. Are you sure he's going to go for it? I'll make an offer he don't refuse. Don't worry.",36.0,87,Tell him you will pay whatever he wants Do not argue with him Then I will go and get him to agree Do not argue with him since he is so tough How can you get him to take less That is my business Just remember that I did you favor Is it deal Yes His family 's out of house 's alone in cafe here is my dollars fortuna Are you sure he is going to go for it I will make offer he do not refuse Do not worry,caring
70,"It looks like there's - $ 100 under my hat. I was right. Only $ 100... I'm short of money right now. I've been out of work...so just give me a little time. You understand, don't you? You've got balls, young man! How come I never heard of you before? You've got a lot of guts. I'll find you some work for good money. No hard feelings, right? If I can help you, let me know. You've done well for yourself. Enjoy the festa!",37.6,84,It looks like there is under my hat I was right Only I am short of money right now I have been out of work so just give me little time You understand do not you You have got balls young man How come I never heard of you before You have got lot of guts I will find you work for good money hard feelings right If I can help you let me know You have done well for yourself Enjoy festa,optimism
71,"Oh, this is too violent for me! What've you got there? Michael, your father loves you very much. Mr. Cicci, from the year 1942 to the present time, you were an employee of the Genco Olive Oil Company? That's right. But in actuality you were a member of the Corleone crime organization. No, we called it the Corleone family, Senator. What was your position? At first, like everybody else, I was a soldier. -What is that? -A button, you know, Senator. No, I don't know. Tell me. When the boss says ""push a button"" on a guy, I push a button. See, Senator?",41.199999999999996,103,Oh this is too violent for me What have you got there your father loves you very much from year to present time you were employee of Company That is right But in actuality you were member of crime organization No we called it family What was your position At first like everybody else I was soldier -What is that you know No I do not know Tell me When boss says push button on guy I push button See,curiosity
72,"Mr. Questadt. -You mean you kill people? -What? You kill people at the behest of your superiors. Yeah, that's right. And the head of your family is Michael Corleone? Yeah, Counselor. Michael Corleone. Did you ever get such an order directly from Michael Corleone? No, I never talked to him. Mr. Cicci, could you amplify your answer a bit? -Do what? -Could you expand on your answer? I'm particularly interested in knowing, was there always a buffer involved? Someone in between you and your superiors who gave the order. Right, a buffer. The family had a lot of buffers!",46.9,99,mean you kill people You kill people at behest of your superiors Yeah that is right And head of your family is Yeah Did you ever get order directly from No I never talked to him could you amplify your answer bit what -Could you expand on your answer I am particularly interested in knowing was there always buffer involved Someone in between you and your superiors who gave order Right buffer family had lot of buffers,curiosity
73,"You may find this very amusing, but the members of this committee do not. Tell me something, Ma. What did Papa think... deep in his heart? He was being strong... Strong for his family. But by being strong for his family... ...could he... ...lose it? You're thinking about your wife... about the baby you lost. But you and your wife can always have another baby. No, I meant...lose his family But you can never lose your family. Times are changing.",34.9,80,You may find this very amusing but members of committee do not Tell me something What did think deep in his heart He was being strong Strong for his family But by being strong for his family could he lose it You are thinking about your wife about baby you lost But you and your wife can always have baby No I meant lose his family But you can never lose your family Times are changing,neutral
74,"It's my pleasure. I don't want money. Take it as a gift. If there's something I can do for you, you come, we talk. Signora Colombo, why did you come to see me? Your wife told me to ask if you could help me. She's in bad trouble. Her neighbors complained to the landlord about her dog. He told her to get rid of the animal. But her little boy loves that dog. So she hid it. When the landlord found out, he got mad and told her to leave. Now she can't stay even if she gets rid of it. I'm so ashamed! He said he'd get the police to throw us out on the street.",39.900000000000006,117,It is my pleasure I do not want money Take it as gift If there is something I can do for you you come we talk why did you come to see me Your wife told me to ask if you could help me She is in bad trouble Her neighbors complained to landlord about her dog He told her to get rid of animal But her little boy loves dog So she hid it When landlord found out he got mad and told her to leave Now she can not stay even if she gets rid of it I am so ashamed He said he would get police to throw us out on street,embarrassment
75,"I'm sorry, but... I could give you a couple dollars to help you move. I can't move! I want you to talk to him! Tell him I want to stay here! What's your landlord's name? His name is Signor Roberto. He lives on Fourth Street, near here. They break the windows, they dirty the floors... A real pig-sty, eh? My name is Vito Corleone. Signora Colombo is a friend of my wife. She says she's been evicted for no good reason. She's a poor widow, she has nobody to take care of her.",33.1,93,I am sorry but I could give you couple dollars to help you move I can not move I want you to talk to him Tell him I want to stay here What is your landlord 's name His name is He lives on near here They break windows they dirty floors real pig eh My name is is friend of my wife She says she is been evicted for good reason She is poor widow she has nobody to take care of her,caring
76,"She has no relatives, no money. All she has is this neighborhood. I already rented the place to another family. I told her that I'd talk to you. That you're a reasonable man. She got rid of the animal that caused all the trouble. So let her stay. Impossible. Are you Sicilian? No, I'm Calabrese. We're practically paisan, do me this favor. I already rented it! I'll look like an idiot. Besides, the new tenants pay more rent. How much more a month? Five bucks.",34.5,85,She has relatives money All she has is neighborhood I already rented place to family I told her that I would talk to you That you are reasonable man She got rid of animal that caused trouble So let her stay Impossible Are you No I am Calabrese We are practically paisan do me favor I already rented it I will look like idiot Besides new tenants pay more rent How much more month bucks,annoyance
77,"Here's six months increase in advance. But don't tell her about it. She's very proud. Come see me in another six months. Of course, the dog stays. Right? The dog stays. Who the hell are you to come give me orders? Watch out or I'll kick your Sicilian ass right into the street! Do me this favor. I won't forget it. Ask your friends in the neighborhood about me. They'll tell you I know how to return a favor. What a character! That landlord is here... Roberto, the one who owns those ratholes.",36.9,93,Here is months increase in advance But do not tell her about it She is very proud Come see me in months Of course dog stays Right dog stays Who hell are you to come give me orders Watch out or I will kick your Sicilian ass right into street Do me favor I will not forget it Ask your friends in neighborhood about me They will tell you I know how to return favor What character landlord is here one who owns ratholes,anger
78,"He's been asking all around the neighborhood about you. I hope I'm not disturbing you, Don Vito. What can I do for you, Don Roberto? What a misunderstanding! Holy Mary! Of course Signora Colombo can stay! I'm giving back the money you gave me. Un, due, three, four, five, six, tutt'! Because after all, Don Vito, money isn't everything. Can I sit down? Your kindness to that widow made me ashamed of myself. The rent stays like before! I'll even lower it. I'll lower it $5.",37.099999999999994,86,He is been asking all around neighborhood about you I hope I am not disturbing you What can I do for you misunderstanding Of course can stay I am giving back money you gave me due tutt Because after all money is not everything Can I sit down Your kindness to widow made me ashamed of myself rent stays like before I will even lower it I will lower it,embarrassment
79,"I'll lower it $ 10! Can I offer you some coffee? I'm late for an appointment! I can't this time! Ask me another time! You'll have to excuse me for now. I wish I could stay longer! Just call me and I'll be here! He won't be back. He'll hide out in the Bronx! -Vito, what do you think? -We'll make a big business! -New York City. -Would you speak up, please? New York City. -Are you the son of Vito CorIeone? -Yes, I am. -Where was he born? -CorIeone, SiciIy. Did he at times use an aIias that was known in certain circIes as Godfather?",41.0,106,I will lower it Can I offer you coffee I am late for appointment I can not time Ask me time You will have to excuse me for now I wish I could stay longer Just call me and I will be here He will not be back He will hide out in what do you think will make big business -Would you speak up please you son of -Yes I am was he born Did he at times use that was known in certain as,neutral
80,"Godfather is a term used by his friends. One of affection and respect. Mr. Chairman, I wouId Iike to verify the witness' statement. For years many of my constituents have been of ItaIian descent. I've come to know them weII. They have honored me with their support and their friendship. I can proudly say that some of my very best friends are ItaIian-Americans. However, Mr. Chairman, unfortunateIy I have to Ieave these proceedings in order to preside over a very important meeting of my own committee. Before I Ieave, I do want to say this, that these hearings on the Mafia are in no way whatsoever a sIur upon the great ItaIian peopIe. I can state from my own knowIedge and experience that ItaIian-Americans are among the most IoyaI, most Iaw-abiding,",54.900000000000006,131,is term used by his friends of affection and respect I wouId to verify witness statement For years many of my constituents have been of ItaIian descent I have come to know them weII They have honored me with their support and their friendship I can proudly say that some of my very best friends are However I have to Ieave proceedings in order to preside over very important meeting of my own committee Before I Ieave I do want to say this that hearings on are in way whatsoever upon great I can state from my own knowIedge and experience that are among most most abiding,pride
81,"patriotic, hard-working American citizens in this Iand. It wouId be a shame, Mr. Chairman, if we aIIowed a few rotten appIes to give a bad name to the whoIe barreI. Because from the time of Christopher CoIumbus to the time of Enrico Fermi to the present day, ItaIian-Americans have been pioneers in buiIding and defending our nation. They are the saIt of the earth, and one of the backbones of this country. I'm sure we aII agree with our esteemed coIIeague. Mr. CorIeone, you have been advised as to your IegaI rights. We have testimony from a previous witness, one WiIIi Cicci. He stated that you are head of the most powerfuI Mafia famiIy in the country. -Are you? -No, I'm not. He testified that you are personaIIy responsibIe",51.39999999999999,129,patriotic hard working American citizens in It wouId be shame if we aIIowed few rotten appIes to give bad name to whoIe Because from time of to time of to present day have been pioneers in buiIding and defending our nation They are saIt of earth and of backbones of country I am sure we aII agree with our esteemed coIIeague you have been advised as to your IegaI rights We have testimony from previous witness He stated that you are head of most in country -Are you I am not He testified that you are personaIIy responsibIe,neutral
82,"for the murder of a New York poIice captain in 1947 and with him a man named VirgiI SoIIozzo. -Do you deny this? -Yes, I do. Is it true that in the year 1950 you devised the murder of the heads of ""the Five FamiIies"" in New York to assume and consoIidate your nefarious power? -It's a compIete faIsehood. -Mr. Questadt. Is it true you have a controIIing interest in three major hoteIs in Las Vegas? No, it's not true. I own some stock in some of the hoteIs there, but very IittIe. I aIso have stock in IBM and IT&T. Do you have any controI over gambIing and narcotics in New York State? No, I do not. Senator, my cIient wouId Iike to read a statement.",50.900000000000006,127,for murder of poIice captain in and with him man named VirgiI SoIIozzo you deny this -Yes I do Is it true that in year you devised murder of heads of in to assume and consoIidate your nefarious power is compIete faIsehood -Mr Is it true you have controIIing interest in major hoteIs in No it is not true I own stock in some of there but very I have stock in and Do you have controI over gambIing and narcotics in No I do not my wouId to read statement,neutral
83,"Mr. Chairman, I think this statement is totaIIy out of order at this time. Sir, my cIient has answered this committee's questions with sincerity. He hasn't taken the Fifth Amendment, so this statement shouId be heard! No, I'll allow Mr. Corleone to read his statement. I'II put it in the record. In the hopes of cIearing my famiIy name to give my chiIdren their share of the American way of Iife without a bIemish on their name and background, I have appeared before this committee and given it aII my cooperation. I consider it a great personaI dishonor to have to deny that I am a criminaI. I wish to have the foIIowing noted for the record... That I served my country faithfully in WorId War Two and was awarded the Navy Cross for actions in defense of my country. That I have never been arrested or indicted for any crime.",60.2,151,I think statement is totaIIy out of order at time my has answered committee 's questions with sincerity He has not taken so statement be heard No I will allow to read his statement put it in record In hopes of my name to give my chiIdren their share of American way of Iife without on their name and background I have appeared before committee and given it aII my cooperation I consider it great dishonor to have to deny that I am I wish to have foIIowing noted for record That I served my country faithfully in and was awarded for actions in defense of my country That I have never been arrested or indicted for crime,pride
84,"That no proof Iinking me to any criminaI conspiracy whether it is caIIed Mafia or Cosa Nostra or any other name has ever been made pubIic. I have not taken refuge behind the Fifth Amendment, aIthough it's my right to do so. I chaIIenge this committee to produce any witness or evidence against me and if they do not, I hope they wiII have the decency to cIear my name with the same pubIicity with which they have besmirched it. I'm sure we're impressed. ParticuIarIy with your Iove for our country. We'II be in recess untiI 10:00 a.m. Monday when we wiII produce a witness who'II corroborate the charges against you. At which time you may very well be subject to indictment for perjury. I remind you that you're stiII under subpoena. Adjourned!",53.800000000000004,133,That proof Iinking me to conspiracy whether it is caIIed or or other name has ever been made I have not taken refuge behind it is my right to do so I chaIIenge committee to produce witness or evidence against me and if they do not I hope they wiII have decency to my name with same pubIicity with which they have besmirched it I am sure we are impressed with your for our country be in recess a.m. when we wiII produce witness corroborate charges against you At time you may very well be subject to indictment for perjury I remind you that you are stiII under subpoena Adjourned,neutral
