Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
40,"friend... when did Saruman the Wise abandon reason for madness? I gave you the chance... of aiding me willingly... but you have elected the way of pain! SAM: Mr. Frodo? Frodo? Frodo! - I thought I'd lost you. - What are you talking about? - It's just something Gandalf said. - What did he say? ""Don't you lose him, Samwise Gamgee."" And I don't mean to. Sam, we're still in the Shire. What could possibly happen? Frodo. - Merry, it's Frodo Baggins. - Hello, Frodo. Get off him. Come on, Frodo. FRODO: What's the meaning of this?",39.69199999999999,97,friend when did reason for madness I gave you chance of aiding me willingly but you have elected way of pain Frodo I thought I would lost you What are you talking about It is just something said What did he say Do not you lose him And I do not mean to we are still in Shire What could possibly happen it is Get off him Come on What is meaning of this,curiosity
41,"You've been into Farmer Maggot's crop! [DOG BARKS] MAGGOT: You get back here! Get out of my field! You'll know the devil if I catch up with you! MERRY: I don't know why he's so upset. It's only a couple of carrots. PIPPIN: And some cabbages. And those three bags of potatoes that we lifted last week. - And then the mushrooms the week before. MERRY: Yes, Pippin. My point is... he's clearly overreacting. Run! Oh, that was close. I think I've broken something. Trust a Brandybuck and a Took! What? That was just a detour. A short cut. - Short cut to what? - Mushrooms!",38.814,106,You have been into 's crop [ DOG MAGGOT You get back here Get out of my field You will know devil if I catch up with you I do not know why he is so upset It is only couple of carrots PIPPIN And cabbages And bags of potatoes that we lifted last week And then mushrooms week before Yes My point is he is clearly overreacting Oh that was close I think I have broken something Trust and What That was just detour short cut Short cut to what,neutral
42,"PIPPIN: That's mine. That's nice, Merry. MERRY: Here's a nice one, Sam. I think we should get off the road. [SCREECHING] Get off the road! Quick! [HOOVES CLOPPING] Be quiet! [SNIFFS] What was that? [SCREECHES] SAM: Anything? Nothing. What is going on? That Black Rider was looking for something. Or someone.",35.187,51,PIPPIN That is mine That is nice Here is nice one I think we should get off road [ SCREECHING ] Get off road Quick [ HOOVES CLOPPING Be quiet [ SNIFFS What was that [ SCREECHES Anything Nothing What is going on was looking for something Or someone,neutral
43,"Frodo? Get down! I have to leave the Shire. Sam and I must get to Bree. Right. Bucklebury Ferry. Follow me. PIPPIN: Run! MERRY: This way! Follow me! PIPPIN: Run! MERRY: Get the rope, Sam! Frodo! PIPPIN: Run, Frodo! FRODO: Go! PIPPIN: Hurry! MERRY: Frodo, come on! SAM: Come on! Faster! PIPPIN: Jump! [SCREECHES]",27.384999999999998,54,Frodo Get down I have to leave Shire and I must get to Right Follow me PIPPIN way Follow me PIPPIN Get rope PIPPIN Go Hurry come on Come on Faster PIPPIN Jump [ SCREECHES,neutral
44,"- How far to the nearest crossing? - The Brandywine Bridge. 20 miles. Come on. - What do you want? - We're heading for the Prancing Pony. Hobbits. Four Hobbits! What's more, out of the Shire by your talk. What business brings you to Bree? We wish to stay at the inn. Our business is our own. All right, young sir. I meant no offense. It's my job to ask questions after nightfall. There's talk of strange folk abroad. Can't be too careful. Out of the way! Watch where you're walking. [LAUGHING] Excuse me. Good evening, little masters. What can I do for you? If you're seeking accommodation, we got some cozy Hobbit-sized rooms available. Always proud to cater to the Little Folk, Mister...?",51.117,124,How far to nearest crossing miles Come on What do you want We are heading for What is more out of Shire by your talk What business brings you to We wish to stay at Our business is our own All right young sir I meant offense It is my job to ask questions after nightfall There is talk of strange folk abroad Can not be too careful Out of way Watch where you are walking [ LAUGHING ] Excuse me Good evening little masters What can I do for you If you are seeking accommodation we got cozy Hobbit sized rooms available Always proud to cater to,neutral
45,"Underhill. My name's Underhill. - Underhill, yes. - We're friends of Gandalf the Grey. - Can you tell him we've arrived? - Gandalf? Gandalf. Oh, yes... I remember. Elderly chap. Big grey beard, pointy hat. Not seen him for six months. What do we do now? Sam... he'll be here. He'll come. MAN: Get out of my way! What's that? This, my friend, is a pint. It comes in pints? - I'm getting one. - You got a whole half already!",34.391999999999996,81,My name 's yes We are friends of Can you tell him we have arrived Gandalf Oh yes I remember Elderly chap Big grey pointy hat Not seen him for months What do we do now he will be here He will come Get out of my way What is that This my friend is pint It comes in pints I am getting You got whole half already,neutral
46,"That fellow's done nothing but stare at you since we arrived. Excuse me. That Man in the corner. Who is he? He's one of them Rangers. They're dangerous folk, wandering the Wilds. What his right name is, I've never heard, but around here he's known as Strider. Strider. VOICE OF THE RING: Baggins. Baggins. Baggins. Baggins. PIPPIN: Baggins? Sure, I know a Baggins. He's over there. Frodo Baggins. He's my second cousin, once removed on his mother's side... and my third cousin, twice removed.... - Pippin! - Steady on, Frodo. SAURON: You cannot hide. I see you.",47.072,97,fellow 's done nothing but stare at you since we arrived Excuse me in corner Who is he He is of them They are dangerous folk wandering What his right name is I have never heard but around here he is known as OF RING Baggins Baggins Baggins Baggins PIPPIN Baggins Sure I know He is over there He is my second cousin once removed on his mother 's side and my third cousin twice removed on SAURON You can not hide I see you,neutral
47,"There is no life... in the void. Only... death. You draw far too much attention to yourself, ""Mr. Underhill."" What do you want? A little more caution from you. That is no trinket you carry. - I carry nothing. - Indeed. I can avoid being seen if I wish... but to disappear entirely, that is a rare gift. - Who are you? - Are you frightened? Yes. Not nearly frightened enough. I know what hunts you. [FOOTSTEPS APPROACHING] Let him go! Or I'll have you, Longshanks. You have a stout heart, little Hobbit. But that will not save you.",41.67399999999999,99,There is life in void Only death You draw far too much attention to yourself What do you want little more caution from you That is trinket you carry I carry nothing Indeed I can avoid being seen if I wish but to disappear entirely that is rare gift Who are you Are you frightened Yes Not nearly frightened enough I know what hunts you [ Let him go Or I will have you You have stout heart little Hobbit But that will not save you,caring
48,"You can no longer wait for the wizard, Frodo. They're coming. [HORSE GRUNTS] [SCREECHING] What are they? They were once Men. Great kings of Men. Then Sauron the Deceiver gave to them nine rings of power. Blinded by their greed, they took them without question. One by one, falling into darkness. Now they are slaves to his will. They are the Nazgûl. Ringwraiths. Neither living nor dead. At all times they feel... the presence of the Ring... drawn to the power of the One. They will never stop hunting you.",39.94,90,You can no longer wait for wizard They are coming [ HORSE GRUNTS [ SCREECHING What are they They were once Great kings of Then gave to them rings of power Blinded by their greed they took them without question by falling into darkness Now they are slaves to his will They are Ringwraiths Neither living nor dead At times they feel presence of drawn to power of They will never stop hunting you,excitement
49,"FRODO: Where are you taking us? - Into the Wild. How do we know this Strider is a friend of Gandalf? I think a servant of the enemy would look fairer... - and feel fouler. - He's foul enough. We have no choice but to trust him. - But where is he leading us? STRIDER: To Rivendell, Master Gamgee. - To the house of Elrond. SAM: Did you hear that? Rivendell. We're going to see the Elves. [HOBBITS WHISPERING] - Gentlemen, we do not stop till nightfall. - What about breakfast? - You've already had it. - We've had one, yes. What about second breakfast? Don't think he knows about second breakfast, Pip. What about elevenses? Luncheon? Afternoon tea? Dinner? Supper? - He knows about them, doesn't he? - I wouldn't count on it. MERRY: Pippin!",51.702,136,Where are you taking us Into How do we know is friend of I think servant of enemy would look fairer and feel fouler He is foul enough We have choice but to trust him But where is he leading us STRIDER To Rivendell To house of Did you hear that We are going to see [ Gentlemen we do not stop till nightfall What about breakfast You have already had it We have had yes What about second breakfast Do not think he knows about second breakfast What about elevenses Afternoon tea He knows about them does not he I would not count on it,neutral
50,"What do they eat when they can't get Hobbit? [STRIDER SINGS IN ELVISH] Tinúviel elvanui Tinúviel the elven-fair Elleth alfirin edhelhael Immortal maiden elven-wise O hon ring finnil fuinui About him cast her night-dark hair A renc gelebrin... And arms like silver... Who is she? This woman you sing of. 'Tis the lady of Lúthien. The Elf-maiden who gave her love to Beren, a mortal. What happened to her? She died. Get some sleep, Frodo. SARUMAN: The power of Isengard is at your command... Sauron, Lord of the Earth. [VOICES WHISPERING IN BLACK SPEECH] SAURON: Build me an army worthy of Mordor.",59.651,102,What do they eat when they can not get [ IN fair alfirin maiden elven wise O hon ring About him cast her night dark hair renc gelebrin And arms like silver Who is she woman you sing of It Is lady of maiden who gave her love to mortal What happened to her She died Get sleep SARUMAN power of is at your command of [ VOICES IN SAURON Build me army worthy of,neutral
51,"What orders from Mordor, my lord? What does the Eye command? We have work to do. The trees are strong, my lord. Their roots go deep. Rip them all down. This was the great watchtower of Amon Sûl. We shall rest here tonight. These are for you. Keep them close. I'm going to have a look around. Stay here. MERRY: My tomato's burst. PIPPIN: Could I have some bacon? MERRY: Want a tomato, Sam? - What are you doing?! - Tomatoes, sausages, nice crispy bacon. SAM: We saved some for you, Mr. Frodo. FRODO: Put it out, you fools! - Put it out! PIPPIN: That's nice! Ash on my tomatoes! [RINGWRAITHS SCREECHING]",45.278,112,orders from my What does command We have work to do trees are strong my lord Their roots go deep Rip them all down This was great watchtower of We shall rest here tonight These are for you Keep them close I am going to have look around Stay here My tomato 's burst PIPPIN Could I have bacon Want tomato What are you doing sausages nice crispy bacon We saved some for you Put it out you fools Put it out That is nice on my tomatoes [,admiration
52,"Go! Back, you devils! [VOICE OF THE RING SPEAKS IN BLACK SPEECH] Frodo! - Frodo. - Oh, Sam. Strider! - Help him, Strider. - He's been stabbed by a Morgul blade. This is beyond my skill to heal. He needs Elvish medicine. Hurry! We're six days from Rivendell! He'll never make it! Hold on, Frodo. Gandalf! [METAL CLANKING] [SINGING IN ELVISH] I Cemen Nurrua The earth groans Ar I, Súre... And the wind... ...I, Sure... ...The wind...",55.720000000000006,77,Go Back you devils [ VOICE OF RING IN Oh Help him He is been stabbed by blade This is beyond my skill to heal He needs Elvish medicine Hurry We are days from He will never make it Hold on Gandalf [ METAL [ SINGING IN ELVISH I Cemen earth groans And wind I Sure wind,neutral
53,"...Naina. ...Is crying. [WHISPERS INSTRUCTIONS TO THE MOTH] [GROWLS] Look, Frodo. It's Mr. Bilbo's trolls. Mr. Frodo? He's going cold. Is he going to die? He's passing into the Shadow World. He'll soon become a Wraith like them. [RINGWRAITHS SCREECHING] - They're close. - Sam, do you know the Athelas plant? - Athelas? - Kingsfoil. Kingsfoil, aye, it's a weed. It may help to slow the poisoning. Hurry! FEMALE: What's this? A Ranger caught off his guard? Frodo. [IN ELVISH] Im Arwen, Telin le thaed. I am Arwen, I come to help you. Lasto beth nîn, tolo dan nan galad. Hear my voice...come back to the light.",43.751,107,Is crying [ WHISPERS INSTRUCTIONS TO [ GROWLS ] Look It is 's trolls He is going cold Is he going to die He is passing into He will soon become like them [ They are close do you know plant it is weed It may help to slow poisoning Hurry What is this caught off his guard Frodo [ IN ELVISH I Am le thaed I am I come to help you galad Hear my voice come back to light,caring
54,"Who is she? [IN ENGLISH] Frodo. - She's an Elf. - He's fading. He's not going to last. We must get him to my father. - I've been looking for you for two days. - Where are you taking him? There are five Wraiths behind you. Where the other four are, I do not know. [IN ELVISH] Dartho guin Beriain. Rych le ad tolthathon. Stay with the Hobbits. I'll send horses for you. Hon mabathon, Rochon ellint im. I'm the faster rider, I'll take him. Andelu i ven. The Road is too dangerous. What are they saying? ARWEN:Frodo fîr. Ae athradon i hîr... Frodo is dying.If I can get across the river... ARWEN:Tûr gwaith nîn beriatha hon. ...the power of my people will protect him. [IN ENGLISH] I do not fear them. [SPEAKS ELVISH] Be iest lîn. As you wish [IN ENGLISH] Arwen...",39.657,143,Who is she [ IN She is He is fading He is not going to last We must get him to my father I have been looking for you for days Where are you taking him There are Wraiths behind you Where other are I do not know [ IN ELVISH guin Rych le ad tolthathon Stay with I will send horses for you Hon mabathon ellint i am I am faster rider I will take him i ven is too dangerous What are they saying ARWEN Frodo fîr Ae i hîr is dying If I can get across river ARWEN Tûr gwaith power of my people will protect him [ IN I do not fear them [ ELVISH Be iest lîn As you wish [ IN,neutral
55,"ride hard. Don't look back. [SPEAKS ELVISH] Noro lim, Asfaloth, noro lim!  Ride fast Asfaloth, ride Fast! What are you doing?! Those Wraiths are still out there! [SCREECHES] [SPEAKS ELVISH] Noro lim, Asfaloth!  Ride fast Asfaloth! Give up the halfling, She-Elf. If you want him, come and claim him. [SPEAKS ELVISH] Nîn o Chithaeglir, lasto beth daer!  Waters of the Misty Mountains, listen to the great word! Rimmo nîn Bruinen, dan in Ulaer!  Flow waters of loudwater against the ringwraiths! Nîn o Chithaeglir, lasto beth daer!  Waters of the Misty Mountains, listen to the great word! Rimmo nîn Bruinen, dan in Ulaer!  Flow waters of loudwater, against the ringwraiths! No. No! Frodo, no. Frodo, don't give in. Not now. ARWEN: What grace is given me...",41.753,125,ride hard Do not look back [   Ride fast ride Fast What are you doing Wraiths are still out there [ SCREECHES [   Ride fast Give up halfling She If you want him come and claim him [ o   Waters of listen to great word in   Flow waters of loudwater against ringwraiths   Waters of listen to great word in   Flow waters of loudwater against ringwraiths No No no do not give in Not now grace is given me,neutral
56,"let it pass to him. Let him be spared. Save him. [ELROND SPEAKS ELVISH] Lasto beth nîn. Tolo dan nan galad  Hear my voice. Come back to the light. - Where am I? GANDALF: You are in the house of Elrond. And it is 10:00 in the morning on October 24th, if you want to know. - Gandalf! - Yes, I'm here. And you're lucky to be here too. A few more hours and you would have been beyond our aid. But you have some strength in you, my dear Hobbit. What happened, Gandalf? - Why didn't you meet us? - I am sorry, Frodo. I was delayed. A friendship with Saruman is not lightly thrown aside. One ill turn deserves another. It is over. Embrace the power of the Ring...",58.498000000000005,131,let it pass to him Let him be spared Save him [ nîn   Hear my voice Come back to light Where am I You are in house of And it is in morning on 24th if you want to know Gandalf Yes I am here And you are lucky to be here too few more hours and you would have been beyond our aid But you have strength in you my dear What happened Why did not you meet us I am sorry I was delayed friendship with is not lightly thrown aside ill turn deserves another It is over Embrace power of,remorse
57,"or embrace your own destruction! GANDALF: There is only one Lord of the Ring. Only one who can bend it to his will. And he does not share power. [BIRD SCREECHES] So you have chosen death. Gandalf? What is it? Nothing, Frodo. SAM: Frodo! Frodo! - Sam. - Bless you, you're awake! Sam has hardly left your side. We were that worried about you. Weren't we, Mr. Gandalf? By the skills of Lord Elrond, you're beginning to mend. Welcome to Rivendell, Frodo Baggins. FRODO: Bilbo! - Hello, Frodo, my lad.",48.730000000000004,90,or embrace your own destruction There is only of Only one who can bend it to his will And he does not share power [ BIRD So you have chosen death Gandalf What is it Nothing you you are awake has hardly left your side We were that worried about you Were not we By skills of you are beginning to mend Welcome to my lad,fear
58,"Bilbo. FRODO: ""There and Back Again: A Hobbit's Tale, by Bilbo Baggins."" - This is wonderful. - I meant to go back... wonder at the powers of Mirkwood... visit Lake-town... see the Lonely Mountain again. But age, it seems, has finally caught up with me. FRODO: I miss the Shire. I spent all my childhood pretending I was off somewhere else. Off with you, on one of your adventures. But my own adventure turned out to be quite different. I'm not like you, Bilbo. My dear boy. SAM: Now, what have I forgotten? - Packed already? No harm in being prepared.",49.699999999999996,101,There and Back Again 's by This is wonderful I meant to go back wonder at powers of visit town see again But age it seems has finally caught up with me I miss Shire I spent my childhood pretending I was off somewhere else Off with you on of your adventures But my own adventure turned out to be quite different I am not like you My dear boy Now what have I forgotten Packed already harm in being prepared,realization
59,"- I thought you wanted to see the Elves. - I do. - More than anything. - I did. It's just.... We did what Gandalf wanted, didn't we? We got the Ring this far, to Rivendell. And I thought... seeing as how you're on the mend, we'd be off soon. Off home. You are right, Sam. We did what we set out to do. The Ring will be safe in Rivendell. I am ready to go home. ELROND: His strength returns. That wound will never fully heal. He will carry it the rest of his life. And yet to have come so far still bearing the Ring... the Hobbit has shown extraordinary resilience to its evil. It is a burden he should never have had to bear.",46.698,127,I thought you wanted to see I do More than anything I did It is just We did what wanted did not we We got far to Rivendell And I thought seeing as how you are on mend we would be off soon Off home You are right We did what we set out to do will be safe in I am ready to go home His strength returns wound will never fully heal He will carry it rest of his life And yet to have come so far still bearing has shown extraordinary resilience to its evil It is burden he should never have had to bear,optimism
60,"- We can ask no more of Frodo. - Gandalf, the enemy is moving. Sauron's forces are massing in the East. His Eye is fixed on Rivendell. And Saruman, you tell me, has betrayed us. Our list of allies grows thin. His treachery runs deeper than you know. By foul craft, Saruman has crossed Orcs with Goblin-men. He's breeding an army in the caverns of Isengard. An army that can move in sunlight and cover great distance at speed. Saruman is coming for the Ring. This evil cannot be concealed by the power of the Elves. We do not have the strength to fight both Mordor and Isengard! Gandalf... the Ring cannot stay here. ELROND: This peril belongs to all Middle-earth. They must decide now how to end it. The time of the Elves is over. My people are leaving these shores.",54.16199999999999,142,We can ask more of enemy is moving 's forces are massing in His is fixed on And you tell me has betrayed us Our list of allies grows thin His treachery runs deeper than you know By foul craft has crossed with men He is breeding army in caverns of army that can move in sunlight and cover great distance at speed Saruman is coming for evil can not be concealed by power of We do not have strength to fight both and can not stay here peril belongs to Middle earth They must decide now how to end it time of is over My people are leaving shores,neutral
61,"Who will you look to when we've gone? The Dwarves? They hide in mountains seeking riches. They care not for the troubles of others. It is in Men that we must place our hope. Men? Men are weak. The race of Men is failing. The blood of Númenor is all but spent, its pride and dignity forgotten. It is because of Men the Ring survives. I was there, Gandalf. I was there 3000 years ago... when Isildur took the Ring. I was there the day the strength of Men failed. Isildur, hurry! Follow me. ELROND: I led Isildur into the heart of Mount Doom... where the Ring was forged, the one place it could be destroyed. Cast it into the fire! [VOICE OF THE RING WHISPERS IN BLACK SPEECH]",50.867000000000004,129,Who will you look to when we have gone Dwarves They hide in mountains seeking riches They care not for troubles of others It is in that we must place our hope Men Men are weak race of is failing blood of is all but spent its pride and dignity forgotten It is because of survives I was there I was there years ago when took I was there day strength of failed hurry Follow me I led into heart of where was forged place it could be destroyed Cast it into fire [ VOICE OF RING WHISPERS IN,neutral
62,"- Destroy it! - No. Isildur! ELROND: It should have ended that day, but evil was allowed to endure. Isildur kept the Ring. The line of kings is broken. There's no strength left in the world of Men. - They're scattered, divided, leaderless. - There is one who could unite them. One who could reclaim the throne of Gondor. He turned from that path a long time ago. He has chosen exile. You are no Elf. Men of the South are welcome here. - Who are you? - I am a friend to Gandalf the Grey. Then we are here on common purpose... friend. The shards of Narsil. The blade that cut the Ring from Sauron's hand.",52.456,117,Destroy it No It should have ended day but evil was allowed to endure kept line of kings is broken There is strength left in world of They are scattered divided leaderless There is who could unite them who could reclaim throne of He turned from path long time ago He has chosen exile You are Elf Men of are welcome here Who are you I am friend to Gandalf Then we are here on common purpose friend shards of blade that cut from 's hand,neutral
63,"It's still sharp. But no more than a broken heirloom. Why do you fear the past? You are Isildur's heir, not Isildur himself. You are not bound to his fate. The same blood flows in my veins. The same weakness. Your time will come. You will face the same evil. And you will defeat it. [IN ELVISH]  A si i-Dhúath ú-orthor, Aragorn.  The shadow does not hold sway yet, Aragorn Ú or le a ú or nin. Not over you, not over me. Renich i lú i erui govannem? Do you remember when we first met? Nauthannen i ned ôl reniannen. I thought I had strayed into a dream. Gwenwin in enninath. Long years have passed. Ú-'arnech in naeth i si celich. You did not wear the troubles you carry now. Renich i beth i pennen? Do you remember what I told you?",51.022,143,It is still sharp But more than broken heirloom Why do you fear past You are 's heir not himself You are not bound to his fate same blood flows in my veins same weakness Your time will come You will face same evil And you will defeat it [ IN ELVISH   si ú orthor   shadow does not hold sway yet Aragorn or le ú or nin Not over you not over me i lú Do you remember when we first met i ned I thought I had strayed into dream in enninath Long years have passed in i si celich You did not wear troubles you carry now i pennen Do you remember what I told you,neutral
64,"[IN ENGLISH] You said you'd bind yourself to me... forsaking the immortal life of your people. [IN ENGLISH] And to that I hold. I would rather share one lifetime with you... than face all the Ages of this world alone. I choose a mortal life. - You cannot give me this. - It is mine to give to whom I will... like my heart. ELROND: Strangers from distant lands, friends of old... you've been summoned here to answer the threat of Mordor. Middle-earth stands upon the brink of destruction. None can escape it. You will unite, or you will fall. Each race is bound to this fate, this one doom. Bring forth the Ring, Frodo. So it is true. In a dream...",55.288,122,[ IN You said you would bind yourself to me forsaking immortal life of your people [ IN And to that I hold I would rather share lifetime with you than face of world alone I choose mortal life You can not give me this It is mine to give to whom I will like my heart ELROND Strangers from distant lands friends of old you have been summoned here to answer threat of Middle earth stands upon brink of destruction None can escape it You will unite or you will fall race is bound to fate doom Bring forth So it is true In dream,desire
65,"I saw the eastern sky grow dark... but in the West a pale light lingered. A voice was crying: ""Your doom is near at hand. Isildur's Bane is found."" Isildur's Bane. Boromir! [GANDALF IN BLACK SPEECH] ""Ash nazg durbatulûk.. ""One ring to rule them all... ...Ash nazg gimbatul... ...One ring to find them... ...Ash nazg thrakatulûk... ...One ring to bring them all... ...Agh burzum-ishi krimpatul.."" ...and in the darkness bind them."" Never before has any voice uttered the words of that tongue here in Imladris. I do not ask your pardon, Master Elrond... for the Black Speech of Mordor... may yet be heard... in every corner of the West!",46.306,109,I saw eastern sky grow dark but in pale light lingered voice was crying Your doom is near at hand 's is found 's [ IN nazg ring to rule them all nazg gimbatul ring to find them nazg thrakatulûk ring to bring them all Agh burzum krimpatul and in darkness bind them Never before has voice uttered words of tongue here in I do not ask your pardon for of may yet be heard in corner of,sadness
66,"The Ring is altogether evil. It is a gift. A gift to the foes of Mordor. Why not use this Ring? Long has my father, the Steward of Gondor... kept the forces of Mordor at bay. By the blood of our people... are your lands kept safe. Give Gondor the weapon of the enemy. Let us use it against him. You cannot wield it. None of us can. The One Ring answers to Sauron alone. It has no other master. And what would a Ranger know of this matter? This is no mere Ranger. He is Aragorn, son of Arathorn. You owe him your allegiance. Aragorn. This is Isildur's heir?",47.033,110,is altogether evil It is gift gift to foes of Why not use Ring Long has my father of kept forces of at By blood of our people are your lands kept safe Give weapon of enemy Let us use it against him You can not wield it None of us can answers to alone It has other master And what would know of matter This is mere He is Aragorn son of You owe him your allegiance Aragorn This is 's heir,neutral
67,"And heir to the throne of Gondor. [IN ELVISH] Havo dad, Legolas. Sit down, Legolas. Gondor has no king. Gondor needs no king. Aragorn is right. We cannot use it. You have only one choice. The Ring must be destroyed. [VOICE OF THE RING WHISPERS IN BLACK SPEECH] What are we waiting for? [VOICE OF THE RING SPEAKS IN BLACK SPEECH] The Ring cannot be destroyed, Gimli, son of Glóin... by any craft that we here possess. The Ring was made in the fires of Mount Doom. Only there can it be unmade. It must be taken deep into Mordor... and cast back into the fiery chasm from whence it came.",51.352,111,And heir to throne of [ IN dad Sit down has king needs king Aragorn is right We can not use it You have only choice must be destroyed [ VOICE OF RING WHISPERS IN What are we waiting for [ VOICE OF RING IN can not be destroyed son of by craft that we here possess was made in fires of Only there can it be unmade It must be taken deep into and cast back into fiery chasm from whence it came,neutral
68,"[VOICE OF THE RING WHISPERS IN BLACK SPEECH] One of you... must do this. One does not simply walk into Mordor. Its Black Gates are guarded by more than just Orcs. There is evil there that does not sleep. The Great Eye is ever-watchful. It is a barren wasteland... riddled with fire, and ash and dust. The very air you breathe is a poisonous fume. Not with 10,000 men could you do this. It is folly. Have you heard nothing Lord Elrond has said? The Ring must be destroyed. And I suppose you think you are the one to do it! And if we fail, what then? What happens when Sauron takes back what is his? I will be dead before I see the Ring in the hands of an Elf! [SHOUTING]",54.913,132,[ VOICE OF RING WHISPERS IN of you must do this One does not simply walk into Its are guarded by more than just There is evil there that does not sleep is ever watchful It is barren wasteland riddled with fire and ash and dust very air you breathe is poisonous fume Not with men could you do this It is folly Have you heard nothing has said must be destroyed And I suppose you think you are one to do it And if we fail what then What happens when takes back what is his I will be dead before I see in hands of [ SHOUTING,anger
69,"Never trust an Elf! GANDALF: Do you not understand? While you bicker, Sauron's power grows! None can escape it! You'll all be destroyed! [VOICE OF THE RING WHISPERS IN BLACK SPEECH] I will take it. I will take the Ring to Mordor. Though... I do not know the way. I will help you bear this burden, Frodo Baggins... as long as it is yours to bear. If by my life or death I can protect you... I will. You have my sword. And you have my bow. And my ax. You carry the fates of us all, little one.",49.823,99,Never trust Do you not understand While you bicker 's power grows None can escape it You will all be destroyed [ VOICE OF RING WHISPERS IN I will take it I will take to Though I do not know way I will help you bear burden as long as it is yours to bear If by my life or death I can protect you I will You have my sword And you have my bow And my ax You carry fates of us all little,caring
70,"If this is indeed the will of the Council... - then Gondor will see it done. - Hey! - Frodo's not going anywhere without me. - It is hardly possible to separate you... even when he is summoned to a secret Council and you are not. We're coming too! You'll have to send us home tied up in a sack to stop us. Anyway, you need people of intelligence on this sort of... mission. Quest. Thing. Well, that rules you out, Pip. Nine companions. So be it. You shall be the Fellowship of the Ring. Great! Where are we going?",41.527,100,If this is indeed will of then will see it done Hey 's not going anywhere without me It is hardly possible to separate you even when he is summoned to secret and you are not We are coming too You will have to send us home tied up in sack to stop us Anyway you need people of intelligence on sort of mission Thing Well that rules you out companions So be it You shall be of Great Where are we going,neutral
71,"ELROND [IN ELVISH] Anirne hene beriad i chên lîn. She wanted to protect her child. Ned Imladris nauthant\Ne le beriathar aen. She thought in Rivendell\Nyou would be safe. [IN ENGLISH] In her heart, your mother knew you'd be hunted all your life. That you'd never escape your fate. The skill of the Elves can reforge the sword of kings... but only you have the power to wield it. I do not want that power. I have never wanted it. You are the last of that bloodline. There is no other. BILBO: My old sword! Sting. Here, take it. Take it. - It's so light. - Yes. Made by the Elves, you know. The blade glows blue when Orcs are close. And it's times like that, my lad, when you have to be extra careful. Here's a pretty thing. Mithril.",47.363,139,[ IN hene beriad i chên She wanted to protect her child le She thought in Rivendell\Nyou would be safe [ IN In her heart your mother knew you would be hunted your life That you would never escape your fate skill of can reforge sword of kings but only you have power to wield it I do not want power I have never wanted it You are last of bloodline There is other BILBO My old sword Here take it Take it It is so light Yes Made by you know blade glows blue when are close And it is times like that my lad when you have to be extra careful Here is pretty thing Mithril,neutral
72,"As light as a feather, and as hard as dragon scales. Let me see you put it on. Come on. Oh! My old ring. I should very much like... to hold it again, one last time. I'm sorry I brought this upon you, my boy. I'm sorry that you must carry this burden. I'm sorry for everything. The Ring-bearer is setting out on the Quest of Mount Doom. On you who travel with him, no oath... nor bond is laid to go further than you will. Farewell. Hold to your purpose. May the blessings of Elves and Men... and all Free Folk go with you. The Fellowship awaits the Ring-bearer.",52.995000000000005,110,As light as feather and as hard as dragon scales Let me see you put it on Come on Oh My old ring I should very much like to hold it again last time I am sorry I brought this upon you my boy I am sorry that you must carry burden I am sorry for everything is setting out on of On you who travel with him oath nor bond is laid to go further than you will Farewell Hold to your purpose May blessings of and and go with you awaits,caring
73,"Mordor, Gandalf, is it left or right? Left. GANDALF: We must hold to this course, west of the Misty Mountains, for 40 days. If our luck holds, the Gap of Rohan will still be open to us. From there, our road turns east to Mordor. Two, one, five. Good! Very good. Move your feet. MERRY: You look good, Pippin. - Thanks. BOROMIR: Faster! If anyone was to ask for my opinion, which I note they're not... I'd say we were taking the long way 'round. Gandalf, we could pass through the Mines of Moria. My cousin Balin would give us a royal welcome. No, I would not take the road through Moria unless I had no other choice. Sorry! MERRY: Get him!",45.211999999999996,122,is it left or right Left We must hold to course west of for days If our luck holds of will still be open to us From there our road turns east to Good Very good Move your feet MERRY You look good BOROMIR Faster If anyone was to ask for my opinion which I note they are not I would say we were taking long way round Gandalf we could pass through of My cousin would give us royal welcome No I would not take road through unless I had other choice Sorry Get him,caring
74,"MERRY: For the Shire! PIPPIN: Hold him. Hold him down, Merry! Gentlemen, that's enough. MERRY: You've got my arm! You've got my arm! - What is that? - Nothing. It's just a wisp of cloud. It's moving fast. Against the wind. - Crebain from Dunland! - Hide! - Hurry! - Take cover! Spies of Saruman. The passage south is being watched. We must take the Pass of Caradhras. ARAGORN: Frodo! Boromir. It is a strange fate that we should suffer so much fear and doubt... over so small a thing. Such a little thing.",40.537000000000006,94,For PIPPIN Hold him Hold him down Gentlemen that is enough You have got my arm You have got my arm What is that Nothing It is just wisp of It is moving fast Against wind from Hide Hurry Take cover Spies of passage south is being watched We must take of ARAGORN It is strange fate that we should suffer so much fear and doubt over so small thing little thing,caring
