Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
118,"I'm sorry. You're sorry? That's it? That's my sister! Why would you do that? She came to me. - Wren, she's in the hospital! - She came to me. It was before I knew.",11.146999999999998,34,I am sorry You are sorry That is it That is my sister Why would you do that She came to me she is in hospital She came to me It was before I knew,grief
119,"To get Lizzie back, to make him stop, you can't just give him something you love. It's not enough. He wants us! He wants us!",14.746000000000002,25,To get back to make him stop you can not just give him something you love It is not enough He wants us He wants us,neutral
120,"Hello? No. That's here. That's here. Wait, wait, Hallie! No.",8.876000000000001,10,Hello No That is here That is here Wait wait No,neutral
121,"Wren! Wren! To get Lizzie back... He had no face! ...to make him stop... Hallie, are you okay?",10.4,18,To get back He had face to make him stop are you okay,caring
122,...you can't just give him something you love. He wants us! He wants us! Take me. Lizzie!,9.466999999999999,17,you can not just give him something you love He wants us He wants us Take me,love
123,Hallie! No! Hallie! Hallie! No! - Honey! It's okay! - Hallie! No! No! It's okay. - Nurse! Somebody help us! - Hallie! Hallie!,11.32,23,Hallie No Hallie Hallie No It is okay Hallie No No It is okay Somebody help us,sadness
124,"- Hallie! - Can we get a nurse in here? No! No! No! Right here. Hallie! No! Hallie, Katie, Chloe, Wren.",10.784,21,Can we get nurse in here No No No Right here Hallie No,neutral
125,"There's almost always a pattern. He only shows himself just enough to infect us. The more fear he creates, the more fascinated we get. We talk and write about him, share pictures, click on links, Photoshop images. That's how a virus works.",17.892999999999997,42,There is almost always pattern He only shows himself just enough to infect us The more fear he creates the more fascinated we get We talk and write about him share pictures click on links images That is how virus works,approval
126,"That's how it spreads. And some people cross the line and actually seek him out, like my sister and her friends did. And those messed-up people go out and do messed-up things that become more stories for people to tell.",16.662,40,That is how it spreads And people cross line and actually seek him out like my sister and her friends did And messed up people go out and do messed up things that become more stories for people to tell,neutral
127,It's all spreading his word. You know? We know he abducts people. I started getting a ringing in my ears. It's the thing that we fear. There'd been reports of strange lights coming from the woods.,11.231,36,It is all spreading his word You know We know he abducts people I started getting ringing in my ears It is thing that we fear There would been reports of strange lights coming from woods,fear
128,Viral nature of his ever-expanding reach and influence. I keep having nightmares about his pale face. Pictures include variations of a thin man with a blanked-out face. He seduces them.,9.056999999999999,30,Viral nature of his ever expanding reach and influence I keep having nightmares about his pale face Pictures include variations of thin man with blanked out face He seduces them,realization
